id,type,lat,lon,name,city,text_description,tags
9487308417,node,55.6683383,37.5639559,Пивной герцог,Москва,Пивной герцог. Тип: pub,"{'amenity': 'pub', 'name': 'Пивной герцог'}"
9487308418,node,55.6679641,37.5635557,Фреш фуд маркет,Москва,Фреш фуд маркет. Магазин: convenience,"{'name': 'Фреш фуд маркет', 'shop': 'convenience'}"
9487766584,node,55.6181946,37.4073792,Chillcup Coffee,Москва,"Chillcup Coffee. Тип: cafe. Кухня: coffee shop. Часы работы: Mo-Fr 07:00-22:00, Sa-Su 09:00-22:00","{'addr:city': 'Москва', 'addr:housenumber': '16 к4', 'addr:postcode': '108811', 'addr:street': 'Саларьевская улица', 'amenity': 'cafe', 'cuisine': 'coffee_shop', 'internet_access': 'wlan', 'internet_access:fee': 'no', 'name': 'Chillcup Coffee', 'opening_hours': 'Mo-Fr 07:00-22:00, Sa-Su 09:00-22:00'}"
9489170717,node,55.8055083,37.4136745,Тануки,Москва,"Тануки. Тип: restaurant. Кухня: japanese. Часы работы: Mo-Su,PH 12:00-24:00","{'addr:city': 'Москва', 'addr:housenumber': '23', 'addr:postcode': '123181', 'addr:street': 'улица Маршала Катукова', 'amenity': 'restaurant', 'brand': 'Тануки', 'brand:wikidata': 'Q62758690', 'contact:email': 'cc@tanuki.ru', 'contact:phone': '+7 499 6492223', 'contact:website': 'https://tanukifamily.ru', 'cuisine': 'japanese', 'name': 'Тануки', 'name:en': 'Tanuki', 'name:ru': 'Тануки', 'opening_hours': 'Mo-Su,PH 12:00-24:00'}"
9489566921,node,55.7688142,37.6848503,Лефортовская площадь,Москва,"Лефортовская площадь. Лефо́ртовская пло́щадь — площадь в бывшей Немецкой слободе, нынешнем Басманном районе Москвы. Расположена на пересечении Малой Почтовой, 2-й Бауманской улиц, Старокирочного и Волховского переулка.
В XIX веке Лефортовской называлась другая площадь — нынешняя Госпитальная площадь (включая обширный плац вдоль улицы Госпитальный Вал) на противоположном, левом, берегу Яузы. Современные имена площадей установились в конце XIX века. Лефортовская площадь (и вся бывшая Немецкая слобода) относится к Басманному району, а не к Лефортовскому.","{'name': 'Лефортовская площадь', 'place': 'square', 'wikidata': 'Q4260382', 'wikipedia': 'ru:Лефортовская площадь'}"
9490290256,node,55.7411736,37.5931119,Bagebi,Москва,Bagebi. Тип: restaurant. Кухня: georgian,"{'amenity': 'restaurant', 'contact:instagram': 'https://www.instagram.com/bagebi.rest/', 'contact:phone': '+7 495 799 19 34', 'contact:website': 'http://www.bagebi.ru/', 'cuisine': 'georgian', 'name': 'Bagebi'}"
9490290257,node,55.7649182,37.6362071,Сандро,Москва,Сандро. Тип: restaurant. Часы работы: Mo-Su 12:00-24:00,"{'amenity': 'restaurant', 'contact:instagram': 'https://www.instagram.com/san.rest/', 'contact:phone': '+7 495 7746242', 'contact:website': 'https://sanrest.ru/', 'name': 'Сандро', 'opening_hours': 'Mo-Su 12:00-24:00'}"
9490290258,node,55.750792,37.4906747,Fo'x,Москва,Fo'x. Тип: restaurant,"{'addr:housenumber': '22 С16а', 'addr:street': 'Большая Филёвская улица', 'alt_name': 'Fox', 'amenity': 'restaurant', 'contact:instagram': 'https://www.instagram.com/fox.family.cafe/', 'name': ""Fo'x""}"
9490290263,node,55.7124889,37.6456506,Cidrerie Moskou,Москва,Cidrerie Moskou. Тип: bar. Часы работы: Mo-Su 11:00-23:00,"{'amenity': 'bar', 'contact:instagram': 'https://www.instagram.com/cidrerie_moscou/', 'name': 'Cidrerie Moskou', 'opening_hours': 'Mo-Su 11:00-23:00'}"
9490290264,node,55.7756387,37.6777612,Слёзы Берёзы,Москва,"Слёзы Берёзы. Тип: bar. Часы работы: Su-Th 15:00-24:00; Fr, Sa 15:00-02:00","{'addr:city': 'Москва', 'addr:housenumber': '15', 'addr:street': 'Бауманская улица', 'amenity': 'bar', 'contact:instagram': 'https://www.instagram.com/slezy_berezy_bar/', 'name': 'Слёзы Берёзы', 'opening_hours': 'Su-Th 15:00-24:00; Fr, Sa 15:00-02:00'}"
9490290265,node,55.7760081,37.6781647,Сансар,Москва,"Сансар. Тип: restaurant. Часы работы: Mo-Th,Su 12:00-23:00; Fr-Sa 12:00-24:00","{'amenity': 'restaurant', 'check_date': '2024-04-30', 'contact:instagram': 'https://www.instagram.com/sansar.eat', 'name': 'Сансар', 'opening_hours': 'Mo-Th,Su 12:00-23:00; Fr-Sa 12:00-24:00', 'wheelchair': 'no'}"
9490290266,node,55.7829921,37.5980893,Токпокки,Москва,Токпокки. Тип: cafe. Кухня: korean,"{'amenity': 'cafe', 'contact:instagram': 'https://www.instagram.com/tokpokkimsk/', 'contact:website': 'https://www.tokpokki.ru/', 'cuisine': 'korean', 'name': 'Токпокки'}"
9490585322,node,55.7843836,37.4693811,Buonamici,Москва,"Buonamici. Тип: restaurant. Кухня: italian. Часы работы: Mo-Th 12:00-23:00; Fr 12:00-24:00; Sa 00:00-05:45,12:00-24:00; Su 00:00-05:45,12:00-23:00","{'amenity': 'restaurant', 'contact:instagram': 'https://www.instagram.com/buonamici_moscow/', 'cuisine': 'italian', 'name': 'Buonamici', 'opening_hours': 'Mo-Th 12:00-23:00; Fr 12:00-24:00; Sa 00:00-05:45,12:00-24:00; Su 00:00-05:45,12:00-23:00'}"
9490585324,node,55.758613,37.5864749,Lumicino,Москва,Lumicino. Тип: restaurant. Кухня: italian,"{'amenity': 'restaurant', 'contact:instagram': 'https://www.instagram.com/lumicino.rest/', 'cuisine': 'italian', 'name': 'Lumicino'}"
9492061629,node,55.7593954,37.6414414,Alpaca,Москва,Alpaca. Тип: bar. Часы работы: We-Su 17:00-24:00,"{'amenity': 'bar', 'contact:instagram': 'https://www.instagram.com/alpaca.moscow/', 'level': '-1', 'name': 'Alpaca', 'opening_hours': 'We-Su 17:00-24:00'}"
9492709717,node,55.7584596,37.6328543,Notch,Москва,"Notch. Тип: stripclub. Часы работы: Mo-Su 00:00-06:00,21:00-24:00","{'amenity': 'stripclub', 'contact:phone': '+7 499 2887837', 'contact:website': 'https://notchclub.ru/', 'name': 'Notch', 'opening_hours': 'Mo-Su 00:00-06:00,21:00-24:00'}"
9492709729,node,55.7689294,37.6055382,Chekhoff,Москва,Chekhoff. Тип: restaurant. Часы работы: 24/7,"{'amenity': 'restaurant', 'contact:phone': '+7 495 9807000', 'name': 'Chekhoff', 'opening_hours': '24/7'}"
9494641518,node,55.80855,37.4219373,Дорога Жизни,Москва,Дорога Жизни. Исторический объект: memorial,"{'historic': 'memorial', 'name': 'Дорога Жизни'}"
9494856776,node,55.8447969,37.6386586,Джорджио и Джорджия,Москва,Джорджио и Джорджия. Тип: restaurant,"{'amenity': 'restaurant', 'level': '1', 'name': 'Джорджио и Джорджия'}"
9494856781,node,55.7460246,37.5782874,КукLab,Москва,КукLab. Тип: theatre,"{'amenity': 'theatre', 'contact:website': 'https://www.teatrkuklab.ru', 'name': 'КукLab'}"
9496215906,node,55.8307429,37.7031898,"Национальный парк ""Лосиный Остров""",Москва,"Национальный парк ""Лосиный Остров"". Туризм: information","{'information': 'map', 'name': 'Национальный парк ""Лосиный Остров""', 'tourism': 'information'}"
9496308517,node,55.8304349,37.7035439,Лосиха с лосёнком,Москва,Лосиха с лосёнком. Туризм: artwork,"{'artwork_type': 'statue', 'name': 'Лосиха с лосёнком', 'tourism': 'artwork'}"
9496308518,node,55.8304906,37.7033977,Лось,Москва,Лось. Туризм: artwork,"{'artwork_type': 'statue', 'name': 'Лось', 'tourism': 'artwork'}"
9498098352,node,55.6334481,37.4318949,Здрасте кофе,Москва,Здрасте кофе. Тип: cafe. Часы работы: Mo-Fr 07:00-18:00. Телефон: +7 (991) 714 24 05. Вебсайт: https://zdrastecafe.ru/,"{'amenity': 'cafe', 'name': 'Здрасте кофе', 'opening_hours': 'Mo-Fr 07:00-18:00', 'phone': '+7 (991) 714 24 05', 'website': 'https://zdrastecafe.ru/'}"
9498639446,node,55.8373439,37.4529772,Свобода,Москва,Свобода. Досуг: sauna. Часы работы: 24/7. Вебсайт: http://svoboda.osauna.ru,"{'access': 'yes', 'addr:city': 'Москва', 'addr:housenumber': '29', 'addr:postcode': '125364', 'addr:street': 'улица Свободы', 'fee': 'yes', 'leisure': 'sauna', 'name': 'Свобода', 'opening_hours': '24/7', 'website': 'http://svoboda.osauna.ru'}"
9500034596,node,55.7922993,37.7739881,Автопилот,Москва,Автопилот. Досуг: sports centre,"{'contact:email': 'sportivno1888@yandex.ru', 'contact:phone': '+7-499-3671888', 'contact:website': 'http://dixxodrom.ru/', 'leisure': 'sports_centre', 'name': 'Автопилот', 'sport': 'motor'}"
9500572018,node,55.6769763,37.75996,Хицунов,Москва,Хицунов. Магазин: convenience,"{'name': 'Хицунов', 'shop': 'convenience'}"
9503402723,node,55.7740181,37.7484067,Лесное,Москва,Лесное. Тип: cafe,"{'amenity': 'cafe', 'name': 'Лесное'}"
9503402724,node,55.7757848,37.749322,Pizzamento,Москва,Pizzamento. Тип: cafe. Кухня: pizza. Часы работы: Fr-Su 11:00-22:00; Mo-Th 11:00-21:00,"{'addr:city': 'Москва', 'addr:housenumber': '4 стр. 2', 'addr:street': 'Московский проспект', 'air_conditioning': 'yes', 'amenity': 'cafe', 'contact:email': 'Pizzaizmailovo@pizzamento.ru', 'contact:phone': '+7 (906) 060-30-70', 'contact:website': 'https://pizzamento.ru/', 'cuisine': 'pizza', 'indoor_seating': 'yes', 'name': 'Pizzamento', 'name:ru': 'Пиццаменто', 'opening_hours': 'Fr-Su 11:00-22:00; Mo-Th 11:00-21:00', 'outdoor_seating': 'yes', 'smoking': 'no'}"
9504112846,node,55.7126434,37.6540732,Автодор,Москва,Автодор. Магазин: car parts. Часы работы: Mo-Su 09:00-21:00,"{'contact:email': 'feedback@avtodor-tr.ru', 'contact:phone': '+7 800 7072323', 'contact:website': 'https://avtodor-tr.ru/', 'name': 'Автодор', 'opening_hours': 'Mo-Su 09:00-21:00', 'shop': 'car_parts'}"
9504526554,node,55.7800742,37.6891673,Работникам комбината,Москва,Работникам комбината. Исторический объект: memorial,"{'historic': 'memorial', 'inscription': 'В память о работниках московского пищевого комбината, павших на фронтах Великой Отечественной войны', 'memorial': 'war_memorial', 'name': 'Работникам комбината', 'start_date': '1974'}"
9504533930,node,55.7698421,37.6857179,Веллион,Москва,Веллион. Туризм: hotel,"{'check_date': '2022-06-09', 'contact:website': 'https://wellion-hotels.ru/', 'name': 'Веллион', 'tourism': 'hotel'}"
9504640217,node,55.6707133,37.5520801,Max Fit,Москва,"Max Fit. Досуг: fitness centre. Часы работы: Mo-Fr 07:00-24:00, Sa,Su 08:00-23:00","{'leisure': 'fitness_centre', 'name': 'Max Fit', 'opening_hours': 'Mo-Fr 07:00-24:00, Sa,Su 08:00-23:00'}"
9505492635,node,55.7417843,37.599147,Айна,Москва,Айна. Тип: restaurant. Кухня: russian. Часы работы: Mo-Su 11:45-24:00,"{'amenity': 'restaurant', 'contact:instagram': 'https://www.instagram.com/aina.rest/', 'contact:website': 'https://ainarest.ru/', 'cuisine': 'russian', 'name': 'Айна', 'opening_hours': 'Mo-Su 11:45-24:00'}"
9505492638,node,55.7680866,37.6141271,Marie Laveau,Москва,"Marie Laveau. Тип: bar. Часы работы: Mo 00:00-01:00; We 15:00-24:00; Th,Fr 00:00-01:00,15:00-24:00; Sa,Su 00:00-03:00,15:00-24:00","{'amenity': 'bar', 'contact:instagram': 'https://www.instagram.com/marielaveau.bar/', 'indoor_seating': 'yes', 'name': 'Marie Laveau', 'opening_hours': 'Mo 00:00-01:00; We 15:00-24:00; Th,Fr 00:00-01:00,15:00-24:00; Sa,Su 00:00-03:00,15:00-24:00', 'outdoor_seating': 'no', 'wheelchair': 'no'}"
9505492639,node,55.7319644,37.620673,The Waterfront,Москва,The Waterfront. Тип: cafe. Кухня: coffee shop. Часы работы: Mo-Fr 07:59-21:00; Sa-Su 08:59-21:00,"{'addr:floor': '1', 'addr:housenumber': '51А/9', 'addr:street': 'улица Большая Полянка', 'amenity': 'cafe', 'check_date': '2022-11-13', 'contact:instagram': 'https://www.instagram.com/waterfront.moscow/', 'cuisine': 'coffee_shop', 'drink:filter_coffee': 'yes', 'level': '0', 'name': 'The Waterfront', 'opening_hours': 'Mo-Fr 07:59-21:00; Sa-Su 08:59-21:00', 'outdoor_seating': 'no', 'payment:mastercard': 'yes', 'payment:mir': 'yes', 'payment:visa': 'yes', 'wheelchair': 'no'}"
9505555117,node,55.6912895,37.5386193,Квелли & Пури,Москва,Квелли & Пури. Тип: cafe. Кухня: georgian,"{'amenity': 'cafe', 'cuisine': 'georgian', 'name': 'Квелли & Пури'}"
9505958740,node,55.7330901,37.640145,Ниппон,Москва,Ниппон. Магазин: convenience. Кухня: japanese. Часы работы: Mo-Su 10:00-23:00. Вебсайт: https://nippononline.ru. Описание: Японский супермаркет НИППОН,"{'cuisine': 'japanese', 'description': 'Японский супермаркет НИППОН', 'name': 'Ниппон', 'opening_hours': 'Mo-Su 10:00-23:00', 'shop': 'convenience', 'website': 'https://nippononline.ru'}"
9505958741,node,55.7331028,37.6402211,SeDelice,Москва,SeDelice. Тип: cafe. Кухня: coffee shop,"{'amenity': 'cafe', 'check_date': '2022-07-19', 'contact:instagram': 'https://www.instagram.com/sedelice_msk/', 'contact:phone': '+7 968 6232884', 'contact:website': 'https://sedelice.ru/', 'cuisine': 'coffee_shop', 'inscription': 'French bakery', 'name': 'SeDelice', 'outdoor_seating': 'no'}"
9506009734,node,55.7309903,37.640364,Rendez-Vous,Москва,Rendez-Vous. Магазин: shoes. Вебсайт: https://www.rendez-vous.ru,"{'level': '-1', 'name': 'Rendez-Vous', 'shop': 'shoes', 'website': 'https://www.rendez-vous.ru'}"
9506009735,node,55.7312044,37.6403115,Tamaris,Москва,Tamaris. Магазин: shoes. Вебсайт: https://tamaris.ru,"{'level': '-2', 'name': 'Tamaris', 'shop': 'shoes', 'website': 'https://tamaris.ru'}"
9506009738,node,55.7309949,37.6385672,Sokolov,Москва,Sokolov. Магазин: jewelry. Часы работы: Mo-Su 10:00-22:00,"{'contact:email': 'support@sokolov.ru', 'contact:phone': '+7 800 1000750', 'contact:website': 'https://sokolov.ru/', 'level': '-1', 'name': 'Sokolov', 'opening_hours': 'Mo-Su 10:00-22:00', 'shop': 'jewelry'}"
9507069259,node,55.779461,37.666634,Cofix,Москва,Cofix. Тип: cafe. Кухня: coffee shop. Часы работы: Mo-Su 09:00-23:00,"{'amenity': 'cafe', 'brand': 'Cofix', 'brand:en': 'Cofix', 'brand:he': 'קפויקס', 'brand:wikidata': 'Q16132717', 'brand:wikipedia': 'en:Cofix', 'contact:email': 'info@cofix.ru', 'contact:facebook': 'https://www.facebook.com/cofixrussia', 'contact:instagram': 'https://www.instagram.com/cofixrussia', 'contact:phone': '+7 800 3508418', 'contact:vk': 'https://vk.com/cofixrussia', 'contact:website': 'https://www.cofix.global', 'cuisine': 'coffee_shop', 'delivery': 'no', 'level': '1', 'name': 'Cofix', 'name:en': 'Cofix', 'name:he': 'קופיקס', 'opening_hours': 'Mo-Su 09:00-23:00', 'takeaway': 'yes'}"
9508138473,node,55.679016,37.5574066,День и ночь,Москва,День и ночь. Туризм: hotel,"{'contact:mobile': '+7 967 107-11-07', 'contact:phone': '+7 495 718-80-17', 'contact:website': 'https://daynighthotel1.ru/', 'name': 'День и ночь', 'name:en': 'Day and Night', 'name:ru': 'День и ночь', 'operator': 'ИП Бабаева Н.Г.', 'tourism': 'hotel'}"
9508138503,node,55.6767451,37.5604016,МоскOтель,Москва,МоскOтель. Туризм: hotel,"{'contact:phone': '+7 495 649-09-99', 'contact:website': 'https://moscotel.ru/', 'name': 'МоскOтель', 'name:en': 'MoscOtel', 'name:ru': 'МоскОтель', 'operator': 'ООО ""Астра""', 'tourism': 'hotel'}"
9509167650,node,55.7892342,37.6797697,Волейболистка,Москва,Волейболистка. Туризм: artwork,"{'artwork_type': 'statue', 'name': 'Волейболистка', 'tourism': 'artwork'}"
9509167651,node,55.7892179,37.6796819,Дискобол,Москва,Дискобол. Туризм: artwork,"{'artwork_type': 'statue', 'name': 'Дискобол', 'tourism': 'artwork'}"
9510098164,node,55.7957,37.4033,Библиотека №248,Москва,Библиотека №248. Тип: library. Часы работы: Tu-Sa 12:00-22:00; Su 12:00-20:00; Su[-1] off,"{'amenity': 'library', 'name': 'Библиотека №248', 'opening_hours': 'Tu-Sa 12:00-22:00; Su 12:00-20:00; Su[-1] off'}"
9510098165,node,55.8064,37.3961,Библиотека №248,Москва,Библиотека №248. Тип: library. Часы работы: Tu-Sa 12:00-22:00; Su 12:00-20:00; Su[-1] off,"{'amenity': 'library', 'name': 'Библиотека №248', 'opening_hours': 'Tu-Sa 12:00-22:00; Su 12:00-20:00; Su[-1] off'}"
9510098166,node,55.8078,37.4099,Библиотека №248,Москва,Библиотека №248. Тип: library. Часы работы: Tu-Sa 12:00-22:00; Su 12:00-20:00; Su[-1] off,"{'amenity': 'library', 'check_date': '2024-06-27', 'name': 'Библиотека №248', 'opening_hours': 'Tu-Sa 12:00-22:00; Su 12:00-20:00; Su[-1] off'}"
9510918372,node,55.7297193,37.6244724,Серпуховская площадь,Москва,"Серпуховская площадь. Серпуховска́я пло́щадь (в 1922—1992 годах — Добры́нинская пло́щадь, в 1918—1922 годах — пло́щадь Ка́рла Ли́бкнехта) — крупная площадь в центре Москвы на юге Садового кольца. Расположена в районе Замоскворечье.","{'name': 'Серпуховская площадь', 'place': 'square', 'wikidata': 'Q4417800', 'wikipedia': 'ru:Серпуховская площадь'}"
9513789274,node,55.7528562,37.6438165,Хитровская площадь,Москва,"Хитровская площадь. Хитро́вская площадь (Хитро́в рынок, Хитро́вка) — площадь в Москве в Басманном районе Центрального административного  округа на территории Белого города (урочище Кулишки). Находится на месте снесённого в 2010 году дома 11а по Подколокольному переулку, между Подколокольным, Певческим, Петропавловским и Хитровским (название восстановлено в 1994 году) переулками. До 1917 года относилась к Мясницкой части города Москвы.
Площадь была создана и подарена городу в 1824 году генерал-майором Н. З. Хитрово, взявшим на себя расходы и хлопоты по благоустройству этой части Москвы после пожара 1812 года. Название площадь получила по имени своего создателя.
27 марта 1928 года было принято решение на Хитровской площади открыть сквер.
В 1935 году Хитровская площадь и одноимённый переулок получили имя Максима Горького. Площадь существовала даже после постройки в конце 1930-х годов на ней типового здания школы (д. 11а).
Хитровская площадь является композиционным и смысловым центром выявленного объекта культурного наследия — Достопримечательное место «Хитровка» и находится на месте одного из древнейших поселений вятичей — Подкопаево, являющемся памятником археологии с региональной категорией охраны.","{'name': 'Хитровская площадь', 'old_name': 'Хитровский рынок', 'place': 'square', 'wikidata': 'Q838589', 'wikipedia': 'ru:Хитровская площадь'}"
9514458650,node,55.6793527,37.4814121,Александру Невскому,Москва,Александру Невскому. Исторический объект: memorial,"{'historic': 'memorial', 'memorial': 'statue', 'memorial:subject': 'Александр Ярославич Невский', 'name': 'Александру Невскому', 'name:en': 'Alexander Nevsky'}"
9519171881,node,55.678032,37.6027327,ВкусВилл,Москва,ВкусВилл. Магазин: convenience,"{'brand': 'ВкусВилл', 'brand:wikidata': 'Q57271676', 'brand:wikipedia': 'ru:Вкусвилл', 'name': 'ВкусВилл', 'shop': 'convenience'}"
9519225257,node,55.7584295,37.6297416,Сенатор,Москва,Сенатор. Туризм: hotel,"{'contact:phone': '+7 495 6498895', 'contact:website': 'https://senator-hotel.ru/', 'name': 'Сенатор', 'tourism': 'hotel'}"
9521416017,node,55.6810105,37.5575299,Погибшим в Афганистане,Москва,Погибшим в Афганистане. Исторический объект: memorial,"{'historic': 'memorial', 'memorial': 'stone', 'memorial:conflict': 'Soviet-Afghan_War', 'name': 'Погибшим в Афганистане'}"
9521461096,node,55.7629131,37.6378177,Кривоколенный 9с3,Москва,Кривоколенный 9с3. Тип: bar. Часы работы: Mo-Su 19:00-24:00,"{'alt_name': 'Кривоколенный', 'amenity': 'bar', 'contact:instagram': 'https://www.instagram.com/krivokolenny9s3/', 'contact:telegram': 'https://t.me/krivokolenny9s3', 'name': 'Кривоколенный 9с3', 'opening_hours': 'Mo-Su 19:00-24:00'}"
9521821283,node,55.7995409,37.2991555,Coffeepie,Москва,Coffeepie. Тип: cafe. Часы работы: Mo-Su 08:00-23:00. Доступно для инвалидных колясок,"{'amenity': 'cafe', 'diet:vegetarian': 'no', 'name': 'Coffeepie', 'opening_hours': 'Mo-Su 08:00-23:00', 'wheelchair': 'yes'}"
9521850017,node,55.7315401,37.6116909,Даблби,Москва,"Даблби. Тип: cafe. Кухня: coffee shop. Часы работы: Mo-Fr 08:00-21:00; Sa,Su 10:00-21:00","{'amenity': 'cafe', 'brand': 'Даблби', 'contact:email': 'info@double-b.ru', 'contact:facebook': 'https://www.facebook.com/DoubleBCoffeeTea', 'contact:instagram': 'https://www.instagram.com/doublebcoffeetea', 'contact:telegram': 'https://telegram.me/doublebdaily', 'contact:website': 'https://www.double-b.ru', 'cuisine': 'coffee_shop', 'diet:vegetarian': 'no', 'name': 'Даблби', 'name:en': 'Double B', 'opening_hours': 'Mo-Fr 08:00-21:00; Sa,Su 10:00-21:00', 'takeaway': 'yes'}"
9521851917,node,55.7312017,37.6116892,Пан Запекан,Москва,Пан Запекан. Тип: cafe. Магазин: food,"{'amenity': 'cafe', 'food': 'prepared_meals', 'name': 'Пан Запекан', 'shop': 'food'}"
9522680909,node,55.6683765,37.5342485,АндерСон,Москва,АндерСон. Тип: restaurant,"{'amenity': 'restaurant', 'contact:website': 'http://www.cafe-anderson.ru', 'indoor_seating': 'yes', 'name': 'АндерСон', 'name:en': 'Anderson', 'outdoor_seating': 'yes'}"
9522680914,node,55.6683693,37.5336926,ВкусВилл,Москва,ВкусВилл. Магазин: convenience,"{'brand': 'ВкусВилл', 'brand:wikidata': 'Q57271676', 'contact:email': 'info@izbenka.msk.ru', 'contact:facebook': 'https://www.facebook.com/vkusvill.ru', 'contact:instagram': 'https://www.instagram.com/vkusvill_ru', 'contact:phone': '+7 495 6638602', 'contact:telegram': 'https://telegram.me/vkusvillbot', 'contact:twitter': 'https://twitter.com/we_are_vkusvill', 'contact:vk': 'https://vk.com/vkusvill_ru', 'contact:website': 'https://vkusvill.ru', 'name': 'ВкусВилл', 'name:ru': 'ВкусВилл', 'shop': 'convenience'}"
9522742128,node,55.6710331,37.5288542,Catch,Москва,Catch. Тип: restaurant. Кухня: seafood,"{'amenity': 'restaurant', 'contact:website': 'https://www.catchbistro.ru', 'cuisine': 'seafood', 'name': 'Catch'}"
9522742230,node,55.6731166,37.5245333,The Royal,Москва,The Royal. Туризм: hotel,"{'contact:website': 'http://www.theroyalhotel.ru/', 'name': 'The Royal', 'tourism': 'hotel'}"
9524953854,node,55.8897186,37.5289591,Local Beer,Москва,"Local Beer. Тип: pub. Часы работы: Mo-Fr 13:00-23:00; Sa-Su 11:00-23:00. Телефон: +7 (930) 934-17-20, +7 (999) 987-82-85. Описание: Предзаказ онлайн, Wi-Fi, спортивные трансляции, крафтовое пиво. Особенности заведения: барная стойка, можно с животными. Тип заведения: пивной ресторан.","{'addr:city': 'Москва', 'addr:housenumber': '13 корп. 1', 'addr:street': 'Лобненская улица', 'amenity': 'pub', 'description': 'Предзаказ онлайн, Wi-Fi, спортивные трансляции, крафтовое пиво. Особенности заведения: барная стойка, можно с животными. Тип заведения: пивной ресторан.', 'name': 'Local Beer', 'opening_hours': 'Mo-Fr 13:00-23:00; Sa-Su 11:00-23:00', 'phone': '+7 (930) 934-17-20, +7 (999) 987-82-85'}"
9526466466,node,55.7300326,37.6445155,Francesco Donni,Москва,Francesco Donni. Магазин: shoes. Часы работы: Mo-Su 10:00-21:00. Телефон: +7 929 5179556. Вебсайт: https://www.francesco.ru,"{'name': 'Francesco Donni', 'opening_hours': 'Mo-Su 10:00-21:00', 'phone': '+7 929 5179556', 'shop': 'shoes', 'website': 'https://www.francesco.ru'}"
9526590656,node,55.7655086,37.6756838,Cerberus gaming,Москва,Cerberus gaming. Тип: internet cafe,"{'amenity': 'internet_cafe', 'name': 'Cerberus gaming'}"
9526600833,node,55.7629682,37.6695684,Музей спорта,Москва,Музей спорта. Туризм: museum. Часы работы: Tu-Sa 09:00-16:30; Su 09:00-15:30. Описание: Посещение по записи,"{'contact:phone': '+7-495-9953550', 'contact:website': 'http://museumsport.ru/', 'description': 'Посещение по записи', 'fixme': 'position', 'museum': 'sport', 'name': 'Музей спорта', 'opening_hours': 'Tu-Sa 09:00-16:30; Su 09:00-15:30', 'tourism': 'museum'}"
9527496395,node,55.8442455,37.4300625,Плов центр Бухара,Москва,Плов центр Бухара. Тип: cafe. Часы работы: 24/7. Телефон: +7 999 831-01-09; +7 968 743-35-88,"{'addr:housenumber': '44 к1', 'addr:street': 'улица Фабрициуса', 'air_conditioning': 'yes', 'amenity': 'cafe', 'bar': 'no', 'check_date': '2022-11-23', 'delivery': 'yes', 'diet:halal': 'yes', 'diet:vegetarian': 'no', 'indoor_seating': 'yes', 'internet_access': 'wlan', 'internet_access:fee': 'no', 'internet_access:ssid': 'Plov Cennrt', 'level': '0', 'name': 'Плов центр Бухара', 'opening_hours': '24/7', 'outdoor_seating': 'no', 'payment:credit_cards': 'yes', 'payment:debit_cards': 'yes', 'phone': '+7 999 831-01-09; +7 968 743-35-88', 'smoking': 'no', 'takeaway': 'yes', 'wheelchair': 'limited'}"
9529144844,node,55.8458676,37.6617926,Belwest,Москва,Belwest. Магазин: shoes. Часы работы: Mo-Su 10:00-22:00,"{'contact:email': 'hotline@belwest.com', 'contact:phone': '+7 495 9849024;+7 800 1009229', 'contact:website': 'https://belwest.ru/', 'name': 'Belwest', 'opening_hours': 'Mo-Su 10:00-22:00', 'shop': 'shoes'}"
9529144858,node,55.623892,37.4211663,Belwest,Москва,Belwest. Магазин: shoes. Часы работы: Mo-Su 10:00-22:00,"{'contact:email': 'hotline@belwest.com', 'contact:phone': '+7 495 1233774;+7 800 1009229', 'contact:website': 'https://belwest.ru/', 'name': 'Belwest', 'opening_hours': 'Mo-Su 10:00-22:00', 'shop': 'shoes'}"
9529144860,node,55.9096647,37.5404844,Belwest,Москва,Belwest. Магазин: shoes. Часы работы: Mo-Su 10:00-22:00,"{'brand': 'Belwest', 'brand:wikidata': 'Q4081686', 'contact:email': 'hotline@belwest.com', 'contact:phone': '+7 495 4195200;+7 800 1009229', 'contact:website': 'https://belwest.ru/', 'name': 'Belwest', 'opening_hours': 'Mo-Su 10:00-22:00', 'shop': 'shoes'}"
9529223836,node,55.7036367,37.5166449,Стейк & Бургер,Москва,Стейк & Бургер. Тип: cafe. Кухня: burger. Часы работы: Mo-Su 10:00-22:30,"{'amenity': 'cafe', 'contact:email': 'brg222@agrohold.ru', 'contact:phone': '+7 495 6441701;+7 800 5502719', 'contact:website': 'https://miratorg.ru/burger-n-fries/', 'cuisine': 'burger', 'name': 'Стейк & Бургер', 'opening_hours': 'Mo-Su 10:00-22:30'}"
9529223837,node,55.742272,37.6164874,Стейк & Бургер,Москва,Стейк & Бургер. Тип: cafe. Кухня: burger. Часы работы: Mo-Su 10:00-22:00,"{'amenity': 'cafe', 'contact:email': 'brg272@agrohold.ru', 'contact:phone': '+7 495 6441701-31282;+7 800 5502719', 'contact:website': 'https://miratorg.ru/burger-n-fries/', 'cuisine': 'burger', 'name': 'Стейк & Бургер', 'opening_hours': 'Mo-Su 10:00-22:00'}"
9529904717,node,55.7710812,37.6322625,Megobari,Москва,Megobari. Тип: bar. Кухня: georgian,"{'addr:floor': '1', 'amenity': 'bar', 'check_date': '2025-04-18', 'contact:facebook': 'https://www.facebook.com/megobari15/', 'contact:instagram': 'https://www.instagram.com/megobari.wine/', 'contact:website': 'http://megobari.wine/', 'cuisine': 'georgian', 'level': '0', 'name': 'Megobari'}"
